Restaurant ID,Restaurant Name,City,country name,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
6703176,Veloso,Sí£o Paulo,Brazil,"Rua Conceií_í£o Veloso, 56, Vila Mariana, Sí£o Paulo",Vila Mariana,"Vila Mariana, Sí£o Paulo",-46.635667,-23.585167,Beverages,70,Brazilian Real(R$),No,No,No,No,3,4.6,Dark Green,Excellent,58
6703956,Super Grill,Sí£o Paulo,Brazil,"Shopping Morumbi - Piso Lazer, Avenida Roque Petroni Jí_nior, 1089, Santo Amaro, Sí£o Paulo","Shopping Morumbi, Santo Amaro","Shopping Morumbi, Santo Amaro, Sí£o Paulo",-46.698574,-23.622925,Brazilian,50,Brazilian Real(R$),No,No,No,No,2,0,White,Not rated,2
6704326,Templo da Carne - Marcos Bassi,Sí£o Paulo,Brazil,"Rua Treze de Maio, 668, Bela Vista, Sí£o Paulo 01327000","Bela Vista, Centro","Bela Vista, Centro, Sí£o Paulo",-46.646333,-23.559,"Steak, BBQ",250,Brazilian Real(R$),No,No,No,No,4,4.4,Green,Very Good,17
6705858,Terraí_o Itíçlia,Sí£o Paulo,Brazil,"Edifí_cio Itíçlia - 41ŒÁ Andar, Avenida Ipiranga, 344, Repí_blica, Sí£o Paulo",Repí_blica,"Repí_blica, Sí£o Paulo",-46.643425,-23.545163,italian,400,Brazilian Real(R$),No,No,No,No,4,4.4,Green,Very Good,37
6706211,Paribar,Sí£o Paulo,Brazil,"Praí_a Dom Josí© Gaspar, 42, Repí_blica, Sí£o Paulo 10000",Repí_blica,"Repí_blica, Sí£o Paulo",-46.641594,-23.546642,italian,150,Brazilian Real(R$),No,No,No,No,4,4.3,Green,Very Good,46
6706313,Cantina Famiglia Mancini,Sí£o Paulo,Brazil,"Rua Avanhandava, 81, Bela Vista, Sí£o Paulo 10000","Bela Vista, Centro","Bela Vista, Centro, Sí£o Paulo",-46.645167,-23.550667,italian,250,Brazilian Real(R$),No,No,No,No,4,4.5,Dark Green,Excellent,49
6709580,Esquina Mocotí_,Sí£o Paulo,Brazil,"Avenida Nossa Senhora do Loreto, 1104, Vila Medeiros, Vila Maria, Sí£o Paulo",Vila Maria,"Vila Maria, Sí£o Paulo",-46.581672,-23.486535,"Brazilian, North Eastern",100,Brazilian Real(R$),No,No,No,No,4,4.4,Green,Very Good,22
6710645,Cantinho da Gula,Sí£o Paulo,Brazil,"Rua Pedroso Alvarenga, 522, Itaim Bibi, Sí£o Paulo, SP",Itaim Bibi,"Itaim Bibi, Sí£o Paulo",-46.675667,-23.581,Brazilian,55,Brazilian Real(R$),No,No,No,No,2,0,White,Not rated,0
6711179,Gopala Hari,Sí£o Paulo,Brazil,"Rua Antonio Carlos, 429, Consolaí_í£o, Sí£o Paulo",Consolaí_í£o,"Consolaí_í£o, Sí£o Paulo",-46.658667,-23.556167,indian,70,Brazilian Real(R$),No,No,No,No,3,3.1,Orange,Average,5
6711666,Kinoshita,Sí£o Paulo,Brazil,"Rua Jacques Fí©lix, 405, Vila Nova Conceií_í£o, Moema, Sí£o Paulo",Moema,"Moema, Sí£o Paulo",-46.671333,-23.592333,Sushi,230,Brazilian Real(R$),No,No,No,No,4,3.9,Yellow,Good,12
6713413,Les 3 Brasseurs,Sí£o Paulo,Brazil,"Rua Jesuí_no Arruda, 470, Itaim Bibi, Sí£o Paulo",Itaim Bibi,"Itaim Bibi, Sí£o Paulo",-46.67511,-23.582135,Beverages,120,Brazilian Real(R$),No,No,No,No,4,4.6,Dark Green,Excellent,30
6713772,Sainte Marie Gastronomia,Sí£o Paulo,Brazil,"Rua Dom Joí£o Batista da Costa, 70, Vila SíÇnia, Sí£o Paulo",Vila SíÇnia,"Vila SíÇnia, Sí£o Paulo",-46.746958,-23.609207,"Lebanese, Arabian",120,Brazilian Real(R$),No,No,No,No,4,4.1,Green,Very Good,11
6714340,Red Steak & Burger,Sí£o Paulo,Brazil,"Rua Tabapuí£, 1417, Itaim Bibi, Sí£o Paulo",Itaim Bibi,"Itaim Bibi, Sí£o Paulo",-46.683888,-23.585324,"Brazilian, Grill",75,Brazilian Real(R$),No,No,No,No,3,3.9,Yellow,Good,5
6800235,The Grill On The Alley,Manchester,United Kingdom,"5 RIdgefield, Deansgate, Manchester M2 6EG",Deansgate,"Deansgate, Manchester",-2.247333,53.480833,"Steak, Seafood, Grill",55,Pounds(Œ£),No,No,No,No,3,4.4,Green,Very Good,704
6800263,Akbars,Manchester,United Kingdom,"73-83 Liverpool Road, Spinningfields, Manchester M3 4NQ",Spinningfields,"Spinningfields, Manchester",-2.254833,53.4765,indian,30,Pounds(Œ£),No,No,No,No,2,4.2,Green,Very Good,383
6800280,Monolos Playhouse Restaurant,Manchester,United Kingdom,"137 Cheetham Hill Road, Cheetham Hill, Manchester M8 8LY",Cheetham Hill,"Cheetham Hill, Manchester",-2.239385,53.494691,FAST FOOD,30,Pounds(Œ£),No,No,No,No,2,3.3,Orange,Average,14
6800443,Santos,Manchester,United Kingdom,"22 King Edward's Buildings, Bury Old Road, Cheetham Hill, Manchester M7 4QJ",Cheetham Hill,"Cheetham Hill, Manchester",-2.246548,53.513525,FAST FOOD,20,Pounds(Œ£),No,No,No,No,2,3.3,Orange,Average,23
6800538,Archies,Manchester,United Kingdom,"72 Oxford Road, University District, Oxford Road, Manchester M1 5NH",Oxford Road,"Oxford Road, Manchester",-2.241047,53.474221,FAST FOOD,15,Pounds(Œ£),No,No,No,No,1,3.4,Orange,Average,25
6800569,Chaophraya,Manchester,United Kingdom,"19 Chapel Walks, City Center, Market Street, Manchester M2 1HN",Market Street,"Market Street, Manchester",-2.243505,53.48174,Thai,70,Pounds(Œ£),Yes,No,No,No,4,4.3,Green,Very Good,422
6800577,Jamie's Italian,Manchester,United Kingdom,"100 King Street, Market Street, Manchester M2 4WU",Market Street,"Market Street, Manchester",-2.242833,53.480833,italian,50,Pounds(Œ£),No,No,No,No,3,3.9,Yellow,Good,88
6800593,Zouk Tea Bar & Grill,Manchester,United Kingdom,"The Quadrangle, Chester Street, Oxford Road, Manchester M1 5QS",Oxford Road,"Oxford Road, Manchester",-2.24042,53.472433,indian,50,Pounds(Œ£),No,No,No,No,3,3.6,Yellow,Good,101
6800678,Lahore,Manchester,United Kingdom,"14-18 Wilmslow Road, Rusholme, Manchester M14 5TQ",Rusholme,"Rusholme, Manchester",-2.225333,53.455833,indian,25,Pounds(Œ£),No,No,No,No,2,3.7,Yellow,Good,48
6800782,The French by Simon Rogan - The Midland,Manchester,United Kingdom,"The Midland, Peter Street, Deansgate, Manchester M60 2DS","The Midland, Deansgate","The Midland, Deansgate, Manchester",-2.245077,53.477154,French,160,Pounds(Œ£),No,No,No,No,4,4.3,Green,Very Good,114
6800892,Gaucho,Manchester,United Kingdom,"2A St Mary's Street, Spinningfields, Manchester M3 2LB",Spinningfields,"Spinningfields, Manchester",-2.247633,53.482261,american,80,Pounds(Œ£),No,No,No,No,4,4.5,Dark Green,Excellent,602
6800908,Mughli,Manchester,United Kingdom,"30 Wilmslow Road, Rusholme, Manchester M14 5TQ",Rusholme,"Rusholme, Manchester",-2.225333,53.456,indian,35,Pounds(Œ£),No,No,No,No,2,4.5,Dark Green,Excellent,110
6801039,San Carlo,Manchester,United Kingdom,"40-42 King Street West, Spinningfields, Manchester M3 2WY",Spinningfields,"Spinningfields, Manchester",-2.248848,53.481413,italian,25,Pounds(Œ£),No,No,No,No,2,4.3,Green,Very Good,745
6801051,Nawaab,Manchester,United Kingdom,"1008 Stockport Road, Levenshulme, Manchester M19 3WN",Levenshulme,"Levenshulme, Manchester",-2.189833,53.441833,indian,35,Pounds(Œ£),No,No,No,No,2,3.9,Yellow,Good,150
6801329,Home Sweet Home,Manchester,United Kingdom,"49-51 Edge Street, Northern Quarter, Manchester M4 1HW",Northern Quarter,"Northern Quarter, Manchester",-2.236,53.484167,Burger,30,Pounds(Œ£),No,No,No,No,2,4.1,Green,Very Good,82
6801374,Solita,Manchester,United Kingdom,"37 Turner Street, Northern Quarter, Manchester M4 1DW",Northern Quarter,"Northern Quarter, Manchester",-2.237333,53.4835,american,50,Pounds(Œ£),No,No,No,No,3,4.9,Dark Green,Excellent,162
6801395,Teacup,Manchester,United Kingdom,"55 Thomas Street, Northern Quarter, Manchester M4 1NA",Northern Quarter,"Northern Quarter, Manchester",-2.236507,53.484099,"British, Contemporary",45,Pounds(Œ£),No,No,No,No,3,4.1,Green,Very Good,98
6801867,Manchester House,Manchester,United Kingdom,"Tower 12, 18-22 Bridge Street, Deansgate, Manchester M3 3BZ",Deansgate,"Deansgate, Manchester",-2.250806,53.48124,British,85,Pounds(Œ£),No,No,No,No,4,4,Green,Very Good,52
6801873,Mr Cooper's House & Garden - The Midland,Manchester,United Kingdom,"The Midland, Peter Street, Deansgate, Manchester M60 2DS","The Midland, Deansgate","The Midland, Deansgate, Manchester",-2.245034,53.477358,"European, Mediterranean, Contemporary",55,Pounds(Œ£),Yes,No,No,No,3,4.2,Green,Very Good,67
6801963,Almost Famous Burgers,Manchester,United Kingdom,"100-102 High Street, Northern Quarter, Manchester M4 1HP",Northern Quarter,"Northern Quarter, Manchester",-2.237033,53.484543,american,40,Pounds(Œ£),No,No,No,No,3,4,Green,Very Good,86
6900050,Jamie's Italian,Birmingham,United Kingdom,"Middle Mall, Bullring Shopping Centre, Bullring, Birmingham B5 4BU","Bullring Shopping Centre, Southside","Bullring Shopping Centre, Southside, Birmingham",-1.894286,52.477633,italian,50,Pounds(Œ£),No,No,No,No,3,3.9,Yellow,Good,53
6900069,Bar Estilo,Birmingham,United Kingdom,"110-114 Wharfside Street, The Mailbox, City Centre, Birmingham B1 1RF","The Mailbox, Broad Street","The Mailbox, Broad Street, Birmingham",-1.905477,52.475857,Mexican,20,Pounds(Œ£),No,No,No,No,2,4,Green,Very Good,93
6900160,Handmade Burger Co.,Birmingham,United Kingdom,"Unit 3, St Martin Square, Bullring Shopping Centre, Bullring, Birmingham B5 4BU","Bullring Shopping Centre, Southside","Bullring Shopping Centre, Southside, Birmingham",-1.894286,52.477633,american,35,Pounds(Œ£),No,No,No,No,2,3.7,Yellow,Good,21
6900224,Chaophraya,Birmingham,United Kingdom,"Middle Mall, Bullring Shopping Centre, Special street, Bullring, Birmingham B5 4BH","Bullring Shopping Centre, Southside","Bullring Shopping Centre, Southside, Birmingham",-1.894286,52.477633,Thai,30,Pounds(Œ£),Yes,No,No,No,2,3.9,Yellow,Good,22
6900374,Bank,Birmingham,United Kingdom,"4 Brindleyplace, Brindleyplace, Birmingham B1 2JB","Brindleyplace, Broad Street","Brindleyplace, Broad Street, Birmingham",-1.914805,52.477693,"British, Steak",60,Pounds(Œ£),Yes,No,No,No,3,4,Green,Very Good,133
6900388,Lasan Restaurant,Birmingham,United Kingdom,"3-4 Dakota Buildings, James Street, Saint Paul's Square, Jewellery Quarter, Birmingham B3 1SD",Jewellery Quarter,"Jewellery Quarter, Birmingham",-1.907596,52.485015,indian,80,Pounds(Œ£),No,No,No,No,4,4.1,Green,Very Good,213
6900669,Fiesta del Asado,Birmingham,United Kingdom,"229 Hagley Road, Edgbaston, Birmingham B16 9RP",Edgbaston,"Edgbaston, Birmingham",-1.938759,52.472197,american,50,Pounds(Œ£),No,No,No,No,3,4,Green,Very Good,40
6900674,Purnell's,Birmingham,United Kingdom,"55 Cornwall Street, Colmore Business District, Birmingham B3 2DH",Colmore Business District,"Colmore Business District, Birmingham",-1.901843,52.483643,Contemporary,120,Pounds(Œ£),No,No,No,No,4,4.5,Dark Green,Excellent,265
6900714,Pepe's Piri Piri,Birmingham,United Kingdom,"254-256 Alum Rock Road, Alum Rock, Birmingham B8 3DD",Alum Rock,"Alum Rock, Birmingham",-1.846811,52.488557,FAST FOOD,10,Pounds(Œ£),No,No,No,No,1,2.8,Orange,Average,26
6900724,Bodega,Birmingham,United Kingdom,"12 Bennetts Hill, City Centre, Birmingham B2 5RS",City Centre,"City Centre, Birmingham",-1.900375,52.47969,american,40,Pounds(Œ£),No,No,No,No,3,4.6,Dark Green,Excellent,100
6900811,Istanbul Restaurant,Birmingham,United Kingdom,"2 Stockwell Road, Handsworth, Birmingham B21 9RJ",Handsworth,"Handsworth, Birmingham",-1.939167,52.514167,Turkish,30,Pounds(Œ£),No,No,No,No,2,3.6,Yellow,Good,9
6900843,Chennai Dosa,Birmingham,United Kingdom,"445-447, Dudley Road, Birmingham, Smethwick, Birmingham B18 4HE",Smethwick,"Smethwick, Birmingham",-1.947514,52.487692,indian,20,Pounds(Œ£),No,No,No,No,2,3.8,Yellow,Good,55
6900883,Ju Ju's Cafe,Birmingham,United Kingdom,"1 Canal Square, Brindleyplace, Birmingham B16 8EH",Brindleyplace,"Brindleyplace, Birmingham",-1.918049,52.477569,Cafe,15,Pounds(Œ£),No,No,No,No,1,3.7,Yellow,Good,13
6900992,Mughal E Azam,Birmingham,United Kingdom,"Stratford Road, Sparkhill, Birmingham B11 4DA",Sparkhill,"Sparkhill, Birmingham",-1.858529,52.443963,indian,45,Pounds(Œ£),No,No,No,No,3,3.7,Yellow,Good,32
6901051,The Plough,Birmingham,United Kingdom,"21 High Street, Harborne, Birmingham B17 9NT",Harborne,"Harborne, Birmingham",-1.943852,52.460962,British,30,Pounds(Œ£),No,No,No,No,2,4.2,Green,Very Good,55
6901062,The Warehouse Cafe,Birmingham,United Kingdom,"54-57 Allison Street, Digbeth, Birmingham B5 5TH",Digbeth,"Digbeth, Birmingham",-1.890569,52.477388,Cafe,20,Pounds(Œ£),No,No,No,No,2,3.8,Yellow,Good,38
6901081,San Carlo,Birmingham,United Kingdom,"4 Temple Street, City Centre, Birmingham B2 5BN",City Centre,"City Centre, Birmingham",-1.899133,52.480364,italian,45,Pounds(Œ£),No,No,No,No,3,4.2,Green,Very Good,148
6901231,Tipu Sultan,Birmingham,United Kingdom,"43 Alcester Road, Moseley, Birmingham B13 8AA",Moseley,"Moseley, Birmingham",-1.889039,52.450999,indian,45,Pounds(Œ£),No,No,No,No,3,4,Green,Very Good,63
6901394,Jamjar,Birmingham,United Kingdom,"418 Coventry Road, Small Heath, Birmingham B10 0TH",Small Heath,"Small Heath, Birmingham",-1.860593,52.470571,Cafe,15,Pounds(Œ£),No,No,No,No,1,3.1,Orange,Average,11
7000095,Depot Eatery and Oyster Bar,Auckland,New Zealand,"86 Federal Street, Auckland CBD, Auckland, 1010",Federal Street,"Federal Street, Auckland",174.762527,-36.848988,"Seafood, Kiwi",90,NewZealand($),No,No,No,No,4,4.8,Dark Green,Excellent,598
7000162,Giapo,Auckland,New Zealand,"12 Gore Street, Auckland CBD, Auckland",Britomart,"Britomart, Auckland",174.768851,-36.845553,Desserts,20,NewZealand($),No,No,No,No,1,4.7,Dark Green,Excellent,617
7000992,Eden Noodles Cafe Î__Î‡_†ƒ_†ƒ_¢,Auckland,New Zealand,"105 Dominion Road, Mt Eden, Auckland 1024",Mt Eden,"Mt Eden, Auckland",174.752442,-36.871779,Chinese,35,NewZealand($),No,No,No,No,2,4.3,Green,Very Good,212
7001086,Milse,Auckland,New Zealand,"The Pavilions, 27 Tyler Street, Britomart, Auckland CBD, Auckland 1010",Britomart,"Britomart, Auckland",174.76869,-36.844188,Desserts,50,NewZealand($),No,No,No,No,3,4.9,Dark Green,Excellent,754
7001208,De Fontein Belgian Beer Cafe,Auckland,New Zealand,"75-79 Tamaki Drive, Mission Bay, Auckland",Mission Bay,"Mission Bay, Auckland",174.832089,-36.848315,European,100,NewZealand($),No,No,No,No,4,2.3,Red,Poor,402
7001660,Frasers,Auckland,New Zealand,"434 Mt Eden Road, Mt Eden, Auckland 1024",Mt Eden,"Mt Eden, Auckland",174.762234,-36.881213,Cafe,60,NewZealand($),No,No,No,No,3,4,Green,Very Good,381
7001670,Eight - The Langham Hotel,Auckland,New Zealand,"The Langham Hotel, 83 Symonds Street, Grafton, Auckland","The Langham Hotel, Auckland CBD","The Langham Hotel, Auckland CBD, Auckland",174.764078,-36.857474,European,190,NewZealand($),No,No,No,No,4,4.7,Dark Green,Excellent,412
7003663,Federal Delicatessen,Auckland,New Zealand,"86 Federal Street, Auckland CBD, Auckland 1010",Federal Street,"Federal Street, Auckland",174.76222,-36.84877,american,60,NewZealand($),No,No,No,No,3,4.6,Dark Green,Excellent,696
7003682,Baduzzi,Auckland,New Zealand,"10-26 Jellicoe Street, Wynyard Quarter, Auckland CBD, Auckland 1010",Wynyard Quarter,"Wynyard Quarter, Auckland",174.757023,-36.841092,italian,120,NewZealand($),No,No,No,No,4,4.6,Dark Green,Excellent,413
7003855,Orleans,Auckland,New Zealand,"Roukai Lane, 48 Custom Street East, Britomart, Auckland CBD, Auckland 1010",Britomart,"Britomart, Auckland",174.769552,-36.845331,american,65,NewZealand($),No,No,No,No,3,4.1,Green,Very Good,431
7005582,Little Sister Cafe,Auckland,New Zealand,"91 Central Park Drive, Henderson, Auckland",Henderson,"Henderson, Auckland",174.635633,-36.859341,Cafe,45,NewZealand($),No,No,No,No,3,4.5,Dark Green,Excellent,213
7005979,Chinoiserie,Auckland,New Zealand,"4 Owairaka Avenue, Mt Albert, Auckland",Mt Albert,"Mt Albert, Auckland",174.726988,-36.89399,Street Food,50,NewZealand($),No,No,No,No,3,4.4,Green,Very Good,223
7006107,The Garden Shed,Auckland,New Zealand,"470 Mt Eden Road, Mt Eden, Auckland 1024",Mt Eden,"Mt Eden, Auckland",174.762354,-36.882604,"Kiwi, European",90,NewZealand($),No,No,No,No,4,4.2,Green,Very Good,271
7006421,PappaRich,Auckland,New Zealand,"Sky City Metro,  Shop 2.01-2.03, 291-297 Queen Street, Auckland CBD, Auckland 1010","Sky City Metro, Auckland CBD","Sky City Metro, Auckland CBD, Auckland",174.763476,-36.851586,Malaysian,60,NewZealand($),No,No,No,No,3,4,Green,Very Good,414
7006871,Big Fish Eatery,Auckland,New Zealand,"Unit 3, 710 Great South Road, Corner Wilkinson Road, Penrose, Auckland 1061",Penrose,"Penrose, Auckland",174.810305,-36.905409,Asian,55,NewZealand($),No,No,No,No,3,4.5,Dark Green,Excellent,166
7100072,Fisherman's Plate,Wellington City,New Zealand,"12 Bond Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.775667,-41.289,"Vietnamese, Fish and Chips",40,NewZealand($),No,No,No,No,2,4.3,Green,Very Good,96
7100087,Little Penang,Wellington City,New Zealand,"40 Dixon Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.777091,-41.291901,Malaysian,50,NewZealand($),No,No,No,No,3,4.4,Green,Very Good,161
7100119,Hippopotamus - Museum Hotel,Wellington City,New Zealand,"Museum Hotel, Level 3, 90 Cable Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.782427,-41.291774,"French, Kiwi",200,NewZealand($),No,No,No,No,4,4.4,Green,Very Good,125
7100151,Enigma Cafe,Wellington City,New Zealand,"128 Courtenay Place, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.779167,-41.2925,Cafe,50,NewZealand($),No,No,No,No,3,4,Green,Very Good,94
7100171,Ombra,Wellington City,New Zealand,"199 Cuba Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.775,-41.294833,italian,70,NewZealand($),No,No,No,No,4,4.5,Dark Green,Excellent,152
7100468,Maranui Cafe,Wellington City,New Zealand,"Maranui Surf Life Saving Club, 7 Lyall Parade, Lyall Bay, Wellington City",Lyall Bay,"Lyall Bay, Wellington City",174.793257,-41.330428,Cafe,50,NewZealand($),No,No,No,No,3,4.3,Green,Very Good,127
7100478,Caffe L'affare,Wellington City,New Zealand,"27 College Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.780345,-41.296155,Cafe,50,NewZealand($),No,No,No,No,3,4.1,Green,Very Good,103
7100502,Fidel's,Wellington City,New Zealand,"234 Cuba Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.774134,-41.29597,Cafe,50,NewZealand($),No,No,No,No,3,4.4,Green,Very Good,242
7100535,Midnight Espresso,Wellington City,New Zealand,"178 Cuba Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.774912,-41.294565,Cafe,40,NewZealand($),No,No,No,No,2,4.3,Green,Very Good,157
7100660,Dragonfly,Wellington City,New Zealand,"70 Courtenay Place, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.780667,-41.293,Asian,100,NewZealand($),No,No,No,No,4,4.3,Green,Very Good,143
7100788,The Crab Shack,Wellington City,New Zealand,"15 Jervois Quay, Queens Wharf, Wellington Central, Wellington City",Wellington Central,"Wellington Central, Wellington City",174.779167,-41.284833,"Seafood, Kiwi",90,NewZealand($),No,No,No,No,4,4.1,Green,Very Good,229
7100811,Floriditas,Wellington City,New Zealand,"161 Cuba Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.7755,-41.293833,italian,105,NewZealand($),No,No,No,No,4,4.2,Green,Very Good,170
7100938,wagamama,Wellington City,New Zealand,"33 Customhouse Quay, Wellington Central, Wellington City 6011",Wellington Central,"Wellington Central, Wellington City",174.779224,-41.283034,Asian,70,NewZealand($),No,No,No,No,4,3.7,Yellow,Good,131
7101000,Olive,Wellington City,New Zealand,"170 Cuba Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.775005,-41.294402,Cafe,80,NewZealand($),No,No,No,No,4,4.2,Green,Very Good,146
7101011,Ekim Burgers,Wellington City,New Zealand,"257 Cuba Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.774151,-41.296107,FAST FOOD,25,NewZealand($),No,No,No,No,1,4.5,Dark Green,Excellent,195
7101042,The Hangar,Wellington City,New Zealand,"171-177 Willis Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.773933,-41.290801,Cafe,50,NewZealand($),No,No,No,No,3,4.6,Dark Green,Excellent,171
7101081,Charley Noble Eatery & Bar,Wellington City,New Zealand,"Huddart Parker Building, Ground Floor, 1 Post Office Square, Wellington Central, Wellington City",Wellington Central,"Wellington Central, Wellington City",174.777465,-41.284961,European,110,NewZealand($),No,No,No,No,4,4.3,Green,Very Good,141
7101310,Loretta,Wellington City,New Zealand,"181 Cuba Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.775296,-41.294154,Cafe,80,NewZealand($),No,No,No,No,4,4.2,Green,Very Good,113
7101378,Five Boroughs,Wellington City,New Zealand,"4 Roxburgh Street, Corner of Roxburgh and Majoribanks Street, Mt Victoria, Wellington City",Mt Victoria,"Mt Victoria, Wellington City",174.785051,-41.294234,american,60,NewZealand($),No,No,No,No,3,4.1,Green,Very Good,114
7101483,Burger Liquor,Wellington City,New Zealand,"129 Willis Street, Te Aro, Wellington City",Te Aro,"Te Aro, Wellington City",174.774546,-41.289798,american,55,NewZealand($),No,No,No,No,3,4.1,Green,Very Good,116
7300004,Sushi Leblon,Rio de Janeiro,Brazil,"Rua Dias Ferreira, 256, Leblon, Rio de Janeiro",Leblon,"Leblon, Rio de Janeiro",-43.227,-22.984167,Japanese,250,Brazilian Real(R$),No,No,No,No,4,4.6,Dark Green,Excellent,25
7300483,Zazíç BistríÇ Tropical,Rio de Janeiro,Brazil,"Rua Joana Angí©lica, 40, Ipanema, Rio de Janeiro",Ipanema,"Ipanema, Rio de Janeiro",-43.205208,-22.985319,Brazilian,170,Brazilian Real(R$),No,No,No,No,4,4.6,Dark Green,Excellent,21
7300515,Garota de Ipanema,Rio de Janeiro,Brazil,"Rua Vinicius de Moraes, 49, Ipanema, Rio de Janeiro",Ipanema,"Ipanema, Rio de Janeiro",-43.203,-22.985333,"Brazilian, Bar Food",120,Brazilian Real(R$),No,No,No,No,4,4.9,Dark Green,Excellent,49
